,name,review,rating,review1
623,Baby Trend Diaper Champ,"The diaper wipes get stuck in the mechanism, making it unable to properly flip over. (edited, one year later to report:)I recently stopped using this item because the baby\'s room started to smell like urine, etc, after a few days. It didnt block the smell of the diapers. I am not sure diaper pails can really DO such a thing, but if they can, then this product isnt doing it\'s job. I started putting each diaper in a ziploc bag before throwing it away in this Diaper Champ, hoping that it would take away the stench of old diapers...no such luck. Now I just take the diaper with me and throw it away outside or in the main kitchen trash that gets taken out each night. I would take away my three stars and give two or onw, but I can\'t change what I put originally.",3,"the diaper wipe get stuck in the mechanism, make it unabl to properli flip over. (edited, one year later to report:)i recent stop use thi item becaus the baby\' room start to smell like urine, etc, after a few days. it didnt block the smell of the diapers. i am not sure diaper pail can realli do such a thing, but if they can, then thi product isnt do it\' job. i start put each diaper in a ziploc bag befor throw it away in thi diaper champ, hope that it would take away the stench of old diapers...no such luck. now i just take the diaper with me and throw it away outsid or in the main kitchen trash that get taken out each night. i would take away my three star and give two or onw, but i can\'t chang what i put originally."
624,Baby Trend Diaper Champ,"A great product that works as promised.  I haven\'t had any problems with it accumulating odor, but I have a friend who did. I went to look at his and picked it up, it felt like it weighed 50 pounds! Folks, ya gotta empty it every few days, it can do only so much. The only con against it vs. the genie is that you should wrap the diaper tightly or the delivery chute will get soiled.  Other than that, it blows the genie away.  BUY IT.",5,"a great product that work as promised. i haven\'t had ani problem with it accumul odor, but i have a friend who did. i went to look at hi and pick it up, it felt like it weigh 50 pounds! folks, ya gotta empti it everi few days, it can do onli so much. the onli con against it vs. the geni is that you should wrap the diaper tightli or the deliveri chute will get soiled. other than that, it blow the geni away. buy it."
625,Baby Trend Diaper Champ,"We are using the Diaper Champ with our first baby and we love it!!  We don\'t have a problem with odors because we keep a roll of diaper disposer bags (little roll of blue plastic bags with a yellow duck dispenser) nearby in the changing table to put the smelly diapers in - this keeps everything clean and the blue bags are extremely economical to purchase (maybe $3 for 50 bags).  A small price to pay for an almost odorless diaper pail - we only use them for poopy diapers, not for wet-only diapers so they last for quite a while.  The bag in the Diaper Champ still gets changed 1 - 2 times per week because it\'s full, not because it\'s smelly.  This method also keeps the chamber and plunger free of messes.  Since the Diaper Champ can be used with any garbage bag, it\'s one less thing to have to remember when shopping and changing the bag is so simple and quick, it\'s easier than changing our kitchen garbage bag.  We have relatives who are expecting babies and will be sure to encourage them to register for the Diaper Champ.",4,"we are use the diaper champ with our first babi and we love it!! we don\'t have a problem with odor becaus we keep a roll of diaper dispos bag (littl roll of blue plastic bag with a yellow duck dispenser) nearbi in the chang tabl to put the smelli diaper in - thi keep everyth clean and the blue bag are extrem econom to purchas (mayb $3 for 50 bags). a small price to pay for an almost odorless diaper pail - we onli use them for poopi diapers, not for wet-onli diaper so they last for quit a while. the bag in the diaper champ still get chang 1 - 2 time per week becaus it\' full, not becaus it\' smelly. thi method also keep the chamber and plunger free of messes. sinc the diaper champ can be use with ani garbag bag, it\' one less thing to have to rememb when shop and chang the bag is so simpl and quick, it\' easier than chang our kitchen garbag bag. we have rel who are expect babi and will be sure to encourag them to regist for the diaper champ."
626,Baby Trend Diaper Champ,"The Diaper Champ not only holds bombs, it is the bomb.  We used it for out first child 3 years ago, and are now using it for our new twins.  Holds in the odors so well, that even grandma occasionally makes a deposit herself!",4,"the diaper champ not onli hold bombs, it is the bomb. we use it for out first child 3 year ago, and are now use it for our new twins. hold in the odor so well, that even grandma occasion make a deposit herself!"
627,Baby Trend Diaper Champ,"I have been using the Diaper Champ for the past three months. It holds lots of diapers and you can stuff it full. I have not smelled any bad odor coming from the pail in my son\'s room. It is easy to change a new bag, but I would suggest doing it outside. Once you open it up the smell does escape quickly. But, just give a quick wipe with a disenfectant cloth and put in your own garbage bag and you are ready to put it back in the room. I am very happy to have this diaper pail. I recommend it.",4,"i have been use the diaper champ for the past three months. it hold lot of diaper and you can stuff it full. i have not smell ani bad odor come from the pail in my son\' room. it is easi to chang a new bag, but i would suggest do it outside. onc you open it up the smell doe escap quickly. but, just give a quick wipe with a disenfect cloth and put in your own garbag bag and you are readi to put it back in the room. i am veri happi to have thi diaper pail. i recommend it."
628,Baby Trend Diaper Champ,"We love our diaper champ, and are so glad that a friend tipped us off to it. We had the diaper genie on our registry, but someone suggested that we get this instead--because we would save on bags. You can put any small size garbage bag in it- our local Target sells a pack of 90 for 1.99. Plus, from my babysitting days, I remember DiaperGenie being a little hard to use/empty. The diaper champ is easy, just throw the diaper in and flip! If you are trying to choose between the two, I\'d go for the Champ.",4,"we love our diaper champ, and are so glad that a friend tip us off to it. we had the diaper geni on our registry, but someon suggest that we get thi instead--becaus we would save on bags. you can put ani small size garbag bag in it- our local target sell a pack of 90 for 1.99. plus, from my babysit days, i rememb diapergeni be a littl hard to use/empty. the diaper champ is easy, just throw the diaper in and flip! if you are tri to choos between the two, i\'d go for the champ."
629,Baby Trend Diaper Champ,"THis thing works!  There were 3 baby cousins born 2 weeks apart in our family, I have the Diaper Champ and the other 2 have Diaper Genies -- I am the only one using my diaper pail. They quit using theirs in a few weeks because of the smells.  They both feed formula and only have one poopy diaper a day, so they immediately remove it from the house. My baby is breastfed and has poopy diapers at most diaper changes and this Diaper Champ diaper pail has been up to the task so far, he is 8 weeks old.  Outside is easy to wipe down with clorox disinfectant, since sometimes the cylinder gets a little runny stuff on it if I don\'t wrap them up tight enough. When it  doesn\'t want to turn and drop all the way down, then that\'s when I know it needs changed. It\'s nice not to have to buy special bags too!",5,"thi thing works! there were 3 babi cousin born 2 week apart in our family, i have the diaper champ and the other 2 have diaper geni -- i am the onli one use my diaper pail. they quit use their in a few week becaus of the smells. they both feed formula and onli have one poopi diaper a day, so they immedi remov it from the house. my babi is breastf and ha poopi diaper at most diaper chang and thi diaper champ diaper pail ha been up to the task so far, he is 8 week old. outsid is easi to wipe down with clorox disinfectant, sinc sometim the cylind get a littl runni stuff on it if i don\'t wrap them up tight enough. when it doesn\'t want to turn and drop all the way down, then that\' when i know it need changed. it\' nice not to have to buy special bag too!"
630,Baby Trend Diaper Champ,"I love this product because you can use REGULAR TRASH BAGS and you do not need to order ""refill bags"" to keep this unit operational!  It\'s easy to use, blocks all odors, and once you pay for the unit, there are no additional bags to buy...which saves you money in the long run!",5,"i love thi product becaus you can use regular trash bag and you do not need to order ""refil bags"" to keep thi unit operational! it\' easi to use, block all odors, and onc you pay for the unit, there are no addit bag to buy...which save you money in the long run!"
631,Baby Trend Diaper Champ,"I love this diaper Champ. I got it as a shower gift and hadent heard of it before but when I started using it I had to tell all my friends. This will definatly be my gift of choice from now on to all my pregnant friends. As other reviews say the smell isnt that great when it gets full but its not that bad (I see it as a hint the bag is full and its time to change). I also spray the inside w/ febreeze or lysol disinfectant during each change and that nips the problem in the bud. Overall, Its one of those things that I cant live without but didnt know it until I got it.",5,"i love thi diaper champ. i got it as a shower gift and hadent heard of it befor but when i start use it i had to tell all my friends. thi will definatli be my gift of choic from now on to all my pregnant friends. as other review say the smell isnt that great when it get full but it not that bad (i see it as a hint the bag is full and it time to change). i also spray the insid w/ febreez or lysol disinfect dure each chang and that nip the problem in the bud. overall, it one of those thing that i cant live without but didnt know it until i got it."
632,Baby Trend Diaper Champ,"This was my 3rd diaper pail with my 3rd baby.  This one was by far the best one and the easiest to use. You can use your own bags, which makes it a plus over the Diaper Genie.",5,"thi wa my 3rd diaper pail with my 3rd baby. thi one wa by far the best one and the easiest to use. you can use your own bags, which make it a plu over the diaper genie."
633,Baby Trend Diaper Champ,"I originally bought the Diaper Genie when my son was born. It broke when he turned 9 months so I bought another Diaper Genie. However, the Diaper Genie became very smelly as my son got older and onto solids. I decided to switch to the Champ and I think it\'s much better at handling odors. It also holds a lot of diapers. Not having to purchase special bags is a plus. Now, I agree with others that there is probably nothing out there that truly gets rid of odors, but I think the Champ does a good job. Just make sure the tape of the diaper is not exposed when you throw your diaper in the Champ and try and empty it as often as possible. My son is now 12 months and after 2 Diaper Genies and a Champ, I highly recommend the Champ.",5,"i origin bought the diaper geni when my son wa born. it broke when he turn 9 month so i bought anoth diaper genie. however, the diaper geni becam veri smelli as my son got older and onto solids. i decid to switch to the champ and i think it\' much better at handl odors. it also hold a lot of diapers. not have to purchas special bag is a plus. now, i agre with other that there is probabl noth out there that truli get rid of odors, but i think the champ doe a good job. just make sure the tape of the diaper is not expos when you throw your diaper in the champ and tri and empti it as often as possible. my son is now 12 month and after 2 diaper geni and a champ, i highli recommend the champ."
634,Baby Trend Diaper Champ,"I had a cheap safety 1st pail and hated it. It fell apart and did not keep down on the stench AT ALL. I read a ton of reviews and thought...&quot;hmm  the diaper dekor sounds the best&quot;. However, I really did not want to deal with buying special bags and all that (plus the pail itself was more expensive). I know I didn\'t want the genie, so I tried the Champ. Since I have not tried the Dekor, I can not really say which is better. But the Champ is easy to use, inexpensive, and keeps down on the bad odors. I HIGHLY RECOMMEND THIS (especially for people who are not rich and dont want to spend the time and effort finding and buying special bags)",5,"i had a cheap safeti 1st pail and hate it. it fell apart and did not keep down on the stench at all. i read a ton of review and thought...&quot;hmm the diaper dekor sound the best&quot;. however, i realli did not want to deal with buy special bag and all that (plu the pail itself wa more expensive). i know i didn\'t want the genie, so i tri the champ. sinc i have not tri the dekor, i can not realli say which is better. but the champ is easi to use, inexpensive, and keep down on the bad odors. i highli recommend thi (especi for peopl who are not rich and dont want to spend the time and effort find and buy special bags)"
635,Baby Trend Diaper Champ,"my son is now 3 months old and when he was born i didnt have a diaper pail.  well after reading the reviews i decided to go with the diaper champ. let me tell you, the only time it smells is when its full or you open it to change the bag, after that with a fresh bag, there are no disgusting smells. i love this pail and i dont have to worry about forgetting about needing refils and running out at 3 a.m. because i can use my tall kitchen bags! my 3 year old enjoys helping me change the baby because he likes to flip the handle.  this was my best investment for the baby!",5,"my son is now 3 month old and when he wa born i didnt have a diaper pail. well after read the review i decid to go with the diaper champ. let me tell you, the onli time it smell is when it full or you open it to chang the bag, after that with a fresh bag, there are no disgust smells. i love thi pail and i dont have to worri about forget about need refil and run out at 3 a.m. becaus i can use my tall kitchen bags! my 3 year old enjoy help me chang the babi becaus he like to flip the handle. thi wa my best invest for the baby!"
636,Baby Trend Diaper Champ,"It stinks - we lysol ours 2-3 times a week. Diapers get jammed and it hardly holds any. We are better off buying a flip garbage can lid for like $6 bucks. Same idea without the headache and the ""diaper pail"" look.The only good thing with this one is you can use any garbage bag you want.",1,"it stink - we lysol our 2-3 time a week. diaper get jam and it hardli hold any. we are better off buy a flip garbag can lid for like $6 bucks. same idea without the headach and the ""diaper pail"" look.th onli good thing with thi one is you can use ani garbag bag you want."
637,Baby Trend Diaper Champ,"We got this for our newborn, and within the first two weeks of use, the liner (that I assume is supposed to keep odor in) fell out because it got caught on one of the stickies on the diaper. This pail doesn\'t really keep in odors anymore and we\'ll probably have to get a new one, but since you can use regular garbage bags (we actually use the bags we get our groceries in because they hang perfectly) its still probably a better deal than the genie.",3,"we got thi for our newborn, and within the first two week of use, the liner (that i assum is suppos to keep odor in) fell out becaus it got caught on one of the sticki on the diaper. thi pail doesn\'t realli keep in odor anymor and we\'ll probabl have to get a new one, but sinc you can use regular garbag bag (we actual use the bag we get our groceri in becaus they hang perfectly) it still probabl a better deal than the genie."
638,Baby Trend Diaper Champ,"I recieved this pail as a gift and loved the idea that it didn\'t require specifc refills packages. You can use any plastic garbage bag! It\'s easy to use and convienient. One minor detail is you don\'t know when it\'s full until you can\'t turn the handle any  more, but that\'s a small price to pay for this wonderful product.",5,"i reciev thi pail as a gift and love the idea that it didn\'t requir specifc refil packages. you can use ani plastic garbag bag! it\' easi to use and convienient. one minor detail is you don\'t know when it\' full until you can\'t turn the handl ani more, but that\' a small price to pay for thi wonder product."
639,Baby Trend Diaper Champ,I am glad I bought this! It uses regular garbage bags and there is no odor at all. It is so easy to use. Thumbs up on this one. I am glad I didnt get the diaper genie..it wouldve been a waste of money!I recommend this diaper champ to everyone!,5,i am glad i bought this! it use regular garbag bag and there is no odor at all. it is so easi to use. thumb up on thi one. i am glad i didnt get the diaper genie..it wouldv been a wast of money!i recommend thi diaper champ to everyone!
640,Baby Trend Diaper Champ,"Its a good product because its easy to use, and you don\'t need the expensive refillable bags like the Diaper Genie.  However, it doesn\'t do so good of a job hiding the smell.  We\'d spray the inside with Lysol disenfectant, but if we waited for the bag to fill up to capacity our room would be full of the dirty diaper smell.  So that\'s the only reason I give it a 4 stars.Its easy to use, and inexpensive when it comes to the refills.  Just doesn\'t mask the smell of dirty diapers that well.",4,"it a good product becaus it easi to use, and you don\'t need the expens refil bag like the diaper genie. however, it doesn\'t do so good of a job hide the smell. we\'d spray the insid with lysol disenfectant, but if we wait for the bag to fill up to capac our room would be full of the dirti diaper smell. so that\' the onli reason i give it a 4 stars.it easi to use, and inexpens when it come to the refills. just doesn\'t mask the smell of dirti diaper that well."
641,Baby Trend Diaper Champ,"this works really well.  I found it easier than diaper gienie and you can drop in the diaper and dispose with one hand.  To keep odor down you need to change before it gets too full, couple times a week  or more often if have a couple poopy diapersYou also can use any bags.  I have one on each floor of my home.Also keeps the dogs from getting the diapers.  occasionally a diaper will get stuck but that is usually when it is getting too full.  Only prob I have found is when I push on the lever to open to change the bag it is kind of difficult to unlatch and have broken a nail on it a few times- no biggie, kind of annoying.",5,"thi work realli well. i found it easier than diaper gieni and you can drop in the diaper and dispos with one hand. to keep odor down you need to chang befor it get too full, coupl time a week or more often if have a coupl poopi diapersy also can use ani bags. i have one on each floor of my home.also keep the dog from get the diapers. occasion a diaper will get stuck but that is usual when it is get too full. onli prob i have found is when i push on the lever to open to chang the bag it is kind of difficult to unlatch and have broken a nail on it a few times- no biggie, kind of annoying."
642,Baby Trend Diaper Champ,"This truly is the champ of diapers. This product, unlike the genie and others, is standalone of ""refills"" (well, you do need garbage bags, but you should already have those). It also does a very good job of keeping the stink away. Not once has the smell came out in such a way that we notice.It also kind of reminds me of the ghost jail thing in Ghostbusters, you know, where they put the trap in and release the ghosts?It\'s a great product. It\'s kind of big, it\'s well made, and it will not need to be changed out for about a week. I\'d advise anyone to buy it.",5,"thi truli is the champ of diapers. thi product, unlik the geni and others, is standalon of ""refills"" (well, you do need garbag bags, but you should alreadi have those). it also doe a veri good job of keep the stink away. not onc ha the smell came out in such a way that we notice.it also kind of remind me of the ghost jail thing in ghostbusters, you know, where they put the trap in and releas the ghosts?it\' a great product. it\' kind of big, it\' well made, and it will not need to be chang out for about a week. i\'d advis anyon to buy it."
643,Baby Trend Diaper Champ,"I\'ve read all of the reviews of those of you who can\'t understand why the rest of us hated our Diaper Champs, and I just have to say-give it a while, you\'ll find out. We bought our Diaper Champ when our first son was born. For pretty much  the first year we LOVED it. Everyone is right, you don\'t have to spend money on seperate bags, it\'s a nice height so you don\'t have to bend over it and it\'s really easy to use. I think it takes about a year though, or maybe even a little longer, and it will start to reek so bad that you\'ll want to sleep at the neighbors house just to escape the smell. For all of you who haven\'t used yours long enough-just wait, it will happen. We scrubbed ours with bleach, we emptied it daily, we aired it out in the backyard for two days, and then we finally started putting every single diaper in ziplock bags before putting them in the diaper champ (so much for no extra bags!). NOTHING helped. I\'m not stupid, I understand that when it comes to diapers, nothing is smell proof. We emptied it all the time and disinfected it constantly. But I\'m not talking normal stinky diaper smell. I\'m talking the combined smell of every stinky diaper in the entire world. It was SO BAD. Unless you plan on potty training your child when he turns one, and good luck with that, you\'ll probably end up replacing yours before the diaper days are over. In the end we bought a Diaper Genie. We\'ve used it for two years now and have had no problems. It kinda stinks a little when you open it, but the smell stays in there when it\'s closed. I\'ll buy seperate bags any day if I never have to smell that foul Diaper Champ again.",2,"i\'v read all of the review of those of you who can\'t understand whi the rest of us hate our diaper champs, and i just have to say-giv it a while, you\'ll find out. we bought our diaper champ when our first son wa born. for pretti much the first year we love it. everyon is right, you don\'t have to spend money on seper bags, it\' a nice height so you don\'t have to bend over it and it\' realli easi to use. i think it take about a year though, or mayb even a littl longer, and it will start to reek so bad that you\'ll want to sleep at the neighbor hous just to escap the smell. for all of you who haven\'t use your long enough-just wait, it will happen. we scrub our with bleach, we empti it daily, we air it out in the backyard for two days, and then we final start put everi singl diaper in ziplock bag befor put them in the diaper champ (so much for no extra bags!). noth helped. i\'m not stupid, i understand that when it come to diapers, noth is smell proof. we empti it all the time and disinfect it constantly. but i\'m not talk normal stinki diaper smell. i\'m talk the combin smell of everi stinki diaper in the entir world. it wa so bad. unless you plan on potti train your child when he turn one, and good luck with that, you\'ll probabl end up replac your befor the diaper day are over. in the end we bought a diaper genie. we\'v use it for two year now and have had no problems. it kinda stink a littl when you open it, but the smell stay in there when it\' closed. i\'ll buy seper bag ani day if i never have to smell that foul diaper champ again."
644,Baby Trend Diaper Champ,"I see that there are complaints of stinkiness regarding this unit, but short of hermetic sealing, you\'re gonna be dealing with poo smell. I think a bit of odor is a fair trade-off for the ability to use normal trash bags and not be locked into yet another system of expendables. (See Braun shaver cleaning cartridges, etc.) The unit relies on a fairly tight seal between the bag (where it passes through the dark blue plastic holder) and the ""funnel"" bottom on the underside of the top portion. If the bag installation is somewhat off this would probably lead to a poor to non-existent seal.That said, the design of the unit is pretty clever - the piston and gravity work to deposit the diaper into the bag in one fell swoop as the handle is rotated through a 180-degree arc, without any hazardous poking of fingers in the vicinity of fresh poo.  That the lid latch is not immediately easy to pop open can be seen as a feature - keeping the contents safe from rude dogs who knock over trash for the goodies inside.  All told it seems to work very well.",5,"i see that there are complaint of stinki regard thi unit, but short of hermet sealing, you\'r gonna be deal with poo smell. i think a bit of odor is a fair trade-off for the abil to use normal trash bag and not be lock into yet anoth system of expendables. (see braun shaver clean cartridges, etc.) the unit reli on a fairli tight seal between the bag (where it pass through the dark blue plastic holder) and the ""funnel"" bottom on the undersid of the top portion. if the bag instal is somewhat off thi would probabl lead to a poor to non-exist seal.that said, the design of the unit is pretti clever - the piston and graviti work to deposit the diaper into the bag in one fell swoop as the handl is rotat through a 180-degre arc, without ani hazard poke of finger in the vicin of fresh poo. that the lid latch is not immedi easi to pop open can be seen as a featur - keep the content safe from rude dog who knock over trash for the goodi inside. all told it seem to work veri well."
651,"Summer Infant Ultimate Crib Sheet, 52&quot; x 28&quot;","My son is 18 months old, and I have been using this sheet for over a year (I now have 2 of them). This is a wonderful item for parents who don\'t have the patience for constantly changing a fitted crib sheet when baby\'s diaper leaks (and we all know this happens no matter what we do). I have read the warnings about babies getting stuck under the sheet, and while I agree that this is very dangerous, I have never had a problem with mine. I did have to exchange a sheet recently, however, because the elastic pieces and the snaps were sewn too close together, which made the sheet bunch up in several places &amp; not lay flat in the crib. I noticed that many of the sheets are sewn this way. Other than that, I highly recommend this crib sheet.",4,"my son is 18 month old, and i have been use thi sheet for over a year (i now have 2 of them). thi is a wonder item for parent who don\'t have the patienc for constantli chang a fit crib sheet when baby\' diaper leak (and we all know thi happen no matter what we do). i have read the warn about babi get stuck under the sheet, and while i agre that thi is veri dangerous, i have never had a problem with mine. i did have to exchang a sheet recently, however, becaus the elast piec and the snap were sewn too close together, which made the sheet bunch up in sever place &amp; not lay flat in the crib. i notic that mani of the sheet are sewn thi way. other than that, i highli recommend thi crib sheet."
652,"Summer Infant Ultimate Crib Sheet, 52&quot; x 28&quot;",We got 2 of these sheets as a gift and I feel sorry for the person who bought them. They don\'t stand up to any kind of washing and they\'re still dangerous. My wife and I finally gave up and made our own sheets that are much much safer. They\'re like larger pillow cases that fit over the entire mattress. Little more trouble to put on but our son can\'t get wrapped up in them no matter what.,1,we got 2 of these sheet as a gift and i feel sorri for the person who bought them. they don\'t stand up to ani kind of wash and they\'r still dangerous. my wife and i final gave up and made our own sheet that are much much safer. they\'r like larger pillow case that fit over the entir mattress. littl more troubl to put on but our son can\'t get wrap up in them no matter what.
653,"Summer Infant Ultimate Crib Sheet, 52&quot; x 28&quot;","I had high hopes for this product, anything to make our lives easier, especially for crib changes in the middle of the night.  However, I had to return this product for multiple reasons.  First, it does not attach properly to my crib.  I have a standard size crib, which a standard mattress fits in just fine (very snug) however the elastic loops do not attach to my crib rails correctly, so there are either loose elastic pieces that the baby could find and chew on, or it\'s stretch funny across the crib leaving lumps of fabric in the way, either way it\'s not appropriate.  Second, it\'s extremely hot. If you have a warm body baby, (s)he will be sweating in minutes laying on this thing.  Our little boy would be on it for less than five minutes then be screaming because he was so hot.  We have central air in the house, so it wasn\'t because the house in general was too hot. We had trouble moving him from his pack n play to his crib for weeks, until we realized that this layer could be the issue.  As soon as we removed it, he was perfectly content to sleep in his crib.",1,"i had high hope for thi product, anyth to make our live easier, especi for crib chang in the middl of the night. however, i had to return thi product for multipl reasons. first, it doe not attach properli to my crib. i have a standard size crib, which a standard mattress fit in just fine (veri snug) howev the elast loop do not attach to my crib rail correctly, so there are either loos elast piec that the babi could find and chew on, or it\' stretch funni across the crib leav lump of fabric in the way, either way it\' not appropriate. second, it\' extrem hot. if you have a warm bodi baby, (s)he will be sweat in minut lay on thi thing. our littl boy would be on it for less than five minut then be scream becaus he wa so hot. we have central air in the house, so it wasn\'t becaus the hous in gener wa too hot. we had troubl move him from hi pack n play to hi crib for weeks, until we realiz that thi layer could be the issue. as soon as we remov it, he wa perfectli content to sleep in hi crib."
654,"Summer Infant Ultimate Crib Sheet, 52&quot; x 28&quot;","Love this. We keep several layers on the crib mattress: mattress pad/protector, sheet, then ultimate crib sheet. In case of nighttime accidents or illness of any sort, I can just pull the ultimate crib sheet off, have another sheet ready to go, and mattress is always protected. Deducted one star b/c both of our ultimate crib sheets balled up immediately with first wash. Not as bad with second sheet since actually followed washing directions, but still had some pilling of soft layers.",4,"love this. we keep sever layer on the crib mattress: mattress pad/protector, sheet, then ultim crib sheet. in case of nighttim accid or ill of ani sort, i can just pull the ultim crib sheet off, have anoth sheet readi to go, and mattress is alway protected. deduct one star b/c both of our ultim crib sheet ball up immedi with first wash. not as bad with second sheet sinc actual follow wash directions, but still had some pill of soft layers."
655,"Summer Infant Ultimate Crib Sheet, 52&quot; x 28&quot;","It\'s kind of weird to be putting a cover over your crib sheet (and never having to change the crib sheet), but these were a lifesaver after my daughter started leaking poop like crazy overnight.  Changing the crib sheet daily was NOT fun.After I got this, it got a bit easier.  It\'s not super fast to unsnap and snap on, but better than replacing the crib sheet (esp given I have a mobile that gets in the way of taking the mattress out).I have 3 of these so I don\'t have to immediately wash the dirty one.Only con is that the material seems a little rough.  Not as soft as the crib sheet fabric, unfortunately.",4,"it\' kind of weird to be put a cover over your crib sheet (and never have to chang the crib sheet), but these were a lifesav after my daughter start leak poop like crazi overnight. chang the crib sheet daili wa not fun.aft i got this, it got a bit easier. it\' not super fast to unsnap and snap on, but better than replac the crib sheet (esp given i have a mobil that get in the way of take the mattress out).i have 3 of these so i don\'t have to immedi wash the dirti one.onli con is that the materi seem a littl rough. not as soft as the crib sheet fabric, unfortunately."
656,"Summer Infant Ultimate Crib Sheet, 52&quot; x 28&quot;","I purchased two of these sheets for myself before our baby was born, and also one for a friend\'s baby after I had tried them for myself. These sheets are great. I first used it on my bed before baby was born just in case my water broke while I was in bed...which did happen! And the sheets protected my mattress and bedding beautifully. The same in my baby\'s crib. I also use the sheets on the floor when baby plays on the floor (on top of a softer blanket). The ultimate crib sheet is basically a soft sheet on one side, a rubbery backing with something soft in between the two. All the bedding you\'d probably put on the crib mattress but all sew together as one unit. Washes easily. I\'d get two, one for the wash, one for the crib. I use one brightly colored fitted sheet on the crib mattress under the ultimate crib sheet just to give a little bit of a decorative look to the crib since the ultimate crib sheets I have are plain white. I recommend this product and will be using again myself in the future.",5,"i purchas two of these sheet for myself befor our babi wa born, and also one for a friend\' babi after i had tri them for myself. these sheet are great. i first use it on my bed befor babi wa born just in case my water broke while i wa in bed...which did happen! and the sheet protect my mattress and bed beautifully. the same in my baby\' crib. i also use the sheet on the floor when babi play on the floor (on top of a softer blanket). the ultim crib sheet is basic a soft sheet on one side, a rubberi back with someth soft in between the two. all the bed you\'d probabl put on the crib mattress but all sew togeth as one unit. wash easily. i\'d get two, one for the wash, one for the crib. i use one brightli color fit sheet on the crib mattress under the ultim crib sheet just to give a littl bit of a decor look to the crib sinc the ultim crib sheet i have are plain white. i recommend thi product and will be use again myself in the future."
657,"Summer Infant Ultimate Crib Sheet, 52&quot; x 28&quot;","I have been using these sheets for 6 months.  I have two Ultimate Crib Sheets, and when my 6 month old has diaper leaks or blowouts while sleeping, I can easily switch to the new ultimate sheet.  They are machine washable and dryer safe, which I LOVE, considering I am doing baby laundry multiple times a week.  Putting regular sheets on crib mattresses is a huge hassle, so the Ultimate Crib Sheet is a huge help for middle of the night diaper leaks.  It takes me much less time to switch these out than to change the whole sheet.  I leave baby\'s cute sheets on the mattress and use this on top.Size: Both of mine shrank a tiny bit in the dryer, but it is not a problem at all.  They fit flat on top of a regular crib-size mattress.Material:  The top side is a breathable, soft cotton layer.  The bottom side has a soft, waterproof plastic feel.",5,"i have been use these sheet for 6 months. i have two ultim crib sheets, and when my 6 month old ha diaper leak or blowout while sleeping, i can easili switch to the new ultim sheet. they are machin washabl and dryer safe, which i love, consid i am do babi laundri multipl time a week. put regular sheet on crib mattress is a huge hassle, so the ultim crib sheet is a huge help for middl of the night diaper leaks. it take me much less time to switch these out than to chang the whole sheet. i leav baby\' cute sheet on the mattress and use thi on top.size: both of mine shrank a tini bit in the dryer, but it is not a problem at all. they fit flat on top of a regular crib-siz mattress.material: the top side is a breathable, soft cotton layer. the bottom side ha a soft, waterproof plastic feel."
658,"Summer Infant Ultimate Crib Sheet, 52&quot; x 28&quot;","Hi - In concept this is a great idea, but I want to make sure people know about certain limitations.  Because of the placement of the securing straps, this sheet CANNOT be used on convertible cribs with a solid headboard.  You must have slats on all 4 sides of the crib - or be handy with a needle and thread.Just want to make sure people know, as these sheets are expensive and I was very disappointed to learn that I am unable to use them.",3,"hi - in concept thi is a great idea, but i want to make sure peopl know about certain limitations. becaus of the placement of the secur straps, thi sheet cannot be use on convert crib with a solid headboard. you must have slat on all 4 side of the crib - or be handi with a needl and thread.just want to make sure peopl know, as these sheet are expens and i wa veri disappoint to learn that i am unabl to use them."
659,"Summer Infant Ultimate Crib Sheet, 52&quot; x 28&quot;","Neat idea.  Although, I thought it was boring, so I wanted to put my sheets over it.  Well, it\'s not possible with the straps.  So, I have my sheets over it and it\'s not attached with its straps.  I never thought of leaving the sheets on underneath it to show through the sides until I read a review just now.  Perhaps if this was offered in colors as well as just white, it would be less boring.",3,"neat idea. although, i thought it wa boring, so i want to put my sheet over it. well, it\' not possibl with the straps. so, i have my sheet over it and it\' not attach with it straps. i never thought of leav the sheet on underneath it to show through the side until i read a review just now. perhap if thi wa offer in color as well as just white, it would be less boring."
660,"Summer Infant Ultimate Crib Sheet, 52&quot; x 28&quot;","I don\'t know how I would have managed without these! My  twin boys wet through diapers like crazy, and these sheets are a huge time saver... just snap them out, wash & dry and snap them back on. They are really soft too.",5,"i don\'t know how i would have manag without these! my twin boy wet through diaper like crazy, and these sheet are a huge time saver... just snap them out, wash & dri and snap them back on. they are realli soft too."
661,"Summer Infant Ultimate Crib Sheet, 52&quot; x 28&quot;","works great to keep the mattress and sheets under dry.  It also is good enough to be used without a cover, my daughter doesnt mind it.  Its practical and good for the money paid, recommended.",4,"work great to keep the mattress and sheet under dry. it also is good enough to be use without a cover, my daughter doesnt mind it. it practic and good for the money paid, recommended."
